client_id,client_tenure_in_years,client_age,gender,number_of_accounts,balance,calls_per_year,logons_per_year,experiment_group,dummy,tenure_group,age_group,balance_group
9903655,25,61.0,M,2,41885.53,12,18,Control,1,20-30 years,61-80 years,0 - 200k
8827276,22,70.5,F,2,134115.38,8,14,Control,1,20-30 years,61-80 years,0 - 200k
2994014,21,58.0,F,4,76580.62,12,18,Test,1,20-30 years,41-60 years,0 - 200k
9551583,21,47.5,M,2,267783.26,0,6,Test,1,20-30 years,41-60 years,"200,001 - 400k"
1553187,18,61.5,M,4,533887.5700000001,8,14,Test,1,10-20 years,61-80 years,"400,001 - 600k"
4691653,14,47.0,M,3,112962.3,10,16,Control,1,10-20 years,41-60 years,0 - 200k
6567096,10,55.0,M,2,158194.47999999998,10,16,Test,1,10-20 years,41-60 years,0 - 200k
4293448,4,26.0,U,2,39072.69,12,18,Control,1,0-10 years,21-40 years,0 - 200k
1859112,14,55.5,F,2,170150.82,10,16,Test,1,10-20 years,41-60 years,0 - 200k
352172,4,42.5,U,2,45230.03,0,6,Test,1,0-10 years,41-60 years,0 - 200k
7607012,16,37.5,F,2,48867.08,4,10,Test,1,10-20 years,21-40 years,0 - 200k
2735464,6,44.0,M,2,300224.11,12,18,Control,1,0-10 years,41-60 years,"200,001 - 400k"
4320662,12,60.0,M,2,120837.74,12,18,Control,1,10-20 years,61-80 years,0 - 200k
73331,14,50.5,F,2,58785.07,12,18,Control,1,10-20 years,41-60 years,0 - 200k
2962779,12,66.5,F,2,117837.7,6,12,Control,1,10-20 years,61-80 years,0 - 200k
3302766,12,55.5,M,2,36309.899999999994,2,8,Control,1,10-20 years,41-60 years,0 - 200k
7619560,12,31.5,F,2,118372.24,12,18,Test,1,10-20 years,21-40 years,0 - 200k
9881868,21,73.0,M,2,75006.86,12,18,Control,1,20-30 years,61-80 years,0 - 200k
7399918,12,51.0,F,2,33392.03,2,8,Control,1,10-20 years,41-60 years,0 - 200k
7168887,15,47.0,F,2,37822.63,12,18,Test,1,10-20 years,41-60 years,0 - 200k
7060578,9,50.0,F,3,177642.66999999998,8,14,Control,1,0-10 years,41-60 years,0 - 200k
8687998,13,45.5,F,3,43409.94,4,10,Control,1,10-20 years,41-60 years,0 - 200k
985965,6,24.0,U,2,53445.55,2,8,Test,1,0-10 years,21-40 years,0 - 200k
2775504,10,32.0,M,3,80431.16,12,18,Test,1,10-20 years,21-40 years,0 - 200k
5006380,11,49.5,M,2,68694.23,8,16,Control,1,10-20 years,41-60 years,0 - 200k
6544929,15,33.5,F,2,27789.96,0,6,Test,1,10-20 years,21-40 years,0 - 200k
5513189,13,38.0,F,2,223679.04,0,6,Test,1,10-20 years,21-40 years,"200,001 - 400k"
2028637,11,38.0,F,4,476126.16,8,14,Control,1,10-20 years,21-40 years,"400,001 - 600k"
7600180,16,41.5,F,2,57453.29,0,6,Control,1,10-20 years,41-60 years,0 - 200k
3336392,5,39.5,U,3,45108.869999999995,0,6,Test,1,0-10 years,21-40 years,0 - 200k
6247972,6,50.0,U,2,29618.629999999997,0,6,Control,1,0-10 years,41-60 years,0 - 200k
4066551,9,30.0,M,2,44081.99,12,18,Control,1,0-10 years,21-40 years,0 - 200k
4466183,11,32.5,F,2,83325.35,2,8,Control,1,10-20 years,21-40 years,0 - 200k
5410293,11,62.0,M,2,988184.81,10,16,Test,1,10-20 years,61-80 years,"800,001+"
6308456,8,39.5,M,2,53006.899999999994,0,6,Test,1,0-10 years,21-40 years,0 - 200k
3725247,10,39.5,M,2,25884.32,2,8,Control,1,10-20 years,21-40 years,0 - 200k
4787598,13,56.5,F,2,44286.73,2,8,Control,1,10-20 years,41-60 years,0 - 200k
3294285,5,18.0,M,3,50647.869999999995,4,10,Control,1,0-10 years,0-20 years,0 - 200k
6347993,9,36.0,M,4,162509.13,12,18,Test,1,0-10 years,21-40 years,0 - 200k
3677469,10,55.0,F,2,34007.79,0,6,Control,1,10-20 years,41-60 years,0 - 200k
3558302,12,38.0,F,2,46984.899999999994,2,8,Control,1,10-20 years,21-40 years,0 - 200k
2010364,9,34.0,M,2,52063.67999999999,12,18,Test,1,0-10 years,21-40 years,0 - 200k
397574,13,55.5,M,2,538858.65,12,18,Control,1,10-20 years,41-60 years,"400,001 - 600k"
6901638,9,31.5,M,2,37869.68,2,8,Control,1,0-10 years,21-40 years,0 - 200k
2700516,34,67.0,M,2,232770.32,12,18,Control,1,30-40 years,61-80 years,"200,001 - 400k"
2060326,7,31.5,U,2,51028.06,12,18,Test,1,0-10 years,21-40 years,0 - 200k
6519466,6,30.0,U,2,51144.6,4,10,Control,1,0-10 years,21-40 years,0 - 200k
3519727,7,72.0,M,3,125710.03,8,14,Test,1,0-10 years,61-80 years,0 - 200k
851431,14,56.0,F,2,201118.23,10,16,Control,1,10-20 years,41-60 years,"200,001 - 400k"
8578242,11,29.5,M,3,134160.57,4,10,Test,1,10-20 years,21-40 years,0 - 200k
9592900,9,38.5,M,2,31097.15,12,18,Test,1,0-10 years,21-40 years,0 - 200k
1011388,8,33.5,M,2,67905.01,4,10,Test,1,0-10 years,21-40 years,0 - 200k
476642,14,62.5,M,2,129648.93,6,12,Test,1,10-20 years,61-80 years,0 - 200k
507290,5,55.5,M,2,26072.0,10,16,Test,1,0-10 years,41-60 years,0 - 200k
4622994,24,47.0,F,2,51774.97,4,10,Control,1,20-30 years,41-60 years,0 - 200k
4177841,23,41.5,F,2,27323.769999999997,8,14,Control,1,20-30 years,41-60 years,0 - 200k
1133720,23,43.5,F,2,91073.28,6,12,Test,1,20-30 years,41-60 years,0 - 200k
8984668,22,61.5,F,2,109941.76,10,16,Test,1,20-30 years,61-80 years,0 - 200k
38685,20,53.0,F,3,116735.94,8,14,Control,1,20-30 years,41-60 years,0 - 200k
556786,20,42.5,M,3,536738.31,6,12,Control,1,20-30 years,41-60 years,"400,001 - 600k"
6046408,19,41.0,F,4,124461.16,10,16,Test,1,10-20 years,41-60 years,0 - 200k
5143624,17,52.0,M,2,137379.51,8,14,Test,1,10-20 years,41-60 years,0 - 200k
3587182,5,31.0,U,3,46206.89,12,18,Control,1,0-10 years,21-40 years,0 - 200k
3276529,15,41.0,F,2,36982.49,2,8,Control,1,10-20 years,41-60 years,0 - 200k
2259706,16,64.5,F,2,31828.01,2,8,Control,1,10-20 years,61-80 years,0 - 200k
5848988,7,54.0,M,2,240496.82,0,6,Test,1,0-10 years,41-60 years,"200,001 - 400k"
3091837,12,56.5,F,2,39291.93,0,6,Test,1,10-20 years,41-60 years,0 - 200k
7982935,4,53.0,U,2,45818.03999999999,8,14,Test,1,0-10 years,41-60 years,0 - 200k
9397189,13,54.5,M,2,222527.95,6,12,Control,1,10-20 years,41-60 years,"200,001 - 400k"
9402587,5,26.0,U,2,117739.82,4,10,Control,1,0-10 years,21-40 years,0 - 200k
6685212,4,32.5,M,2,90617.05,2,8,Control,1,0-10 years,21-40 years,0 - 200k
9361231,10,35.5,F,2,169150.24,0,6,Control,1,10-20 years,21-40 years,0 - 200k
6479957,4,35.0,U,2,33925.33,8,14,Test,1,0-10 years,21-40 years,0 - 200k
4178665,8,28.5,M,2,110444.87,12,18,Control,1,0-10 years,21-40 years,0 - 200k
5869318,9,30.5,M,3,180499.1,12,18,Control,1,0-10 years,21-40 years,0 - 200k
9710210,26,54.5,M,2,31757.92,0,6,Test,1,20-30 years,41-60 years,0 - 200k
8328204,26,55.0,M,2,219498.51,4,10,Test,1,20-30 years,41-60 years,"200,001 - 400k"
4769852,6,31.0,M,2,26943.659999999996,0,6,Test,1,0-10 years,21-40 years,0 - 200k
4792254,14,69.0,F,3,254540.11,2,8,Control,1,10-20 years,61-80 years,"200,001 - 400k"
2346854,7,60.5,U,2,65636.79999999999,2,8,Control,1,0-10 years,61-80 years,0 - 200k
8619261,9,29.0,F,2,39150.649999999994,0,6,Control,1,0-10 years,21-40 years,0 - 200k
5206671,7,29.0,M,3,91439.76,2,8,Test,1,0-10 years,21-40 years,0 - 200k
2114924,7,50.0,U,2,77357.58,8,14,Control,1,0-10 years,41-60 years,0 - 200k
8562779,14,35.5,M,4,150750.24,8,14,Control,1,10-20 years,21-40 years,0 - 200k
9239428,8,22.0,M,3,39868.47,12,18,Control,1,0-10 years,21-40 years,0 - 200k
581041,8,26.0,M,2,38599.86,12,18,Test,1,0-10 years,21-40 years,0 - 200k
1065421,13,33.0,U,2,29454.74,6,12,Test,1,10-20 years,21-40 years,0 - 200k
6124040,13,32.5,U,2,115173.38,10,16,Control,1,10-20 years,21-40 years,0 - 200k
1309292,15,47.0,F,2,143040.03,12,18,Control,1,10-20 years,41-60 years,0 - 200k
5622575,7,70.5,F,2,540017.41,4,10,Test,1,0-10 years,61-80 years,"400,001 - 600k"
8217859,13,28.0,M,2,99361.01,4,10,Test,1,10-20 years,21-40 years,0 - 200k
6459475,5,23.5,U,3,26408.96,2,8,Test,1,0-10 years,21-40 years,0 - 200k
4888228,7,33.0,U,2,46271.649999999994,2,8,Control,1,0-10 years,21-40 years,0 - 200k
837151,12,63.5,M,3,672114.01,12,18,Test,1,10-20 years,61-80 years,"600,001 - 800k"
5425055,8,26.5,U,3,66719.28,12,18,Test,1,0-10 years,21-40 years,0 - 200k
8738505,4,30.5,U,2,27763.019999999997,6,12,Control,1,0-10 years,21-40 years,0 - 200k
2828863,13,59.5,M,5,2238609.4699999997,8,16,Test,1,10-20 years,41-60 years,"800,001+"
7575224,6,34.5,F,2,65287.439999999995,0,6,Test,1,0-10 years,21-40 years,0 - 200k
2289261,6,38.5,M,2,4466421.83,12,18,Test,1,0-10 years,21-40 years,"800,001+"
1843417,15,46.0,F,2,113105.53,0,6,Control,1,10-20 years,41-60 years,0 - 200k
1189950,4,29.0,U,2,30212.75,6,12,Test,1,0-10 years,21-40 years,0 - 200k
2376568,13,46.0,U,2,76836.92,0,6,Test,1,10-20 years,41-60 years,0 - 200k
6476558,5,61.5,F,2,115397.18,4,10,Test,1,0-10 years,61-80 years,0 - 200k
7137574,24,59.0,M,2,66976.83,0,6,Test,1,20-30 years,41-60 years,0 - 200k
2563749,23,25.5,F,2,59837.4,2,8,Control,1,20-30 years,21-40 years,0 - 200k
3495911,21,62.5,F,2,61651.53,0,6,Test,1,20-30 years,61-80 years,0 - 200k
7564737,21,49.5,M,2,70674.17,12,18,Test,1,20-30 years,41-60 years,0 - 200k
7616067,19,42.5,M,2,265009.51,8,14,Test,1,10-20 years,41-60 years,"200,001 - 400k"
6694109,18,68.5,F,2,237909.82,12,18,Control,1,10-20 years,61-80 years,"200,001 - 400k"
2600988,17,59.0,M,2,30935.659999999996,2,8,Control,1,10-20 years,41-60 years,0 - 200k
8378456,17,44.0,F,2,51305.38,10,16,Control,1,10-20 years,41-60 years,0 - 200k
7615942,5,84.0,F,2,81207.47,4,10,Test,1,0-10 years,80+ years,0 - 200k
7566046,16,29.0,F,2,34647.83,6,12,Control,1,10-20 years,21-40 years,0 - 200k
6898714,5,22.0,U,2,27026.21,4,10,Control,1,0-10 years,21-40 years,0 - 200k
9492376,5,20.5,U,2,37856.04,6,12,Control,1,0-10 years,21-40 years,0 - 200k
2254952,12,30.5,F,4,52692.46,12,18,Control,1,10-20 years,21-40 years,0 - 200k
8534878,14,48.5,F,2,26429.74,2,8,Control,1,10-20 years,41-60 years,0 - 200k
1486106,13,29.0,M,2,67353.23999999999,0,6,Control,1,10-20 years,21-40 years,0 - 200k
8191025,8,39.5,F,2,32321.629999999997,4,10,Control,1,0-10 years,21-40 years,0 - 200k
5843778,5,37.5,U,2,25453.33,8,14,Control,1,0-10 years,21-40 years,0 - 200k
897598,15,54.5,F,2,817647.8200000001,6,12,Test,1,10-20 years,41-60 years,"800,001+"
5437387,10,38.0,F,2,134328.64,0,6,Control,1,10-20 years,21-40 years,0 - 200k
6577121,10,43.5,F,2,56247.49,0,6,Test,1,10-20 years,41-60 years,0 - 200k
3728714,12,45.0,M,2,24090.07,6,12,Control,1,10-20 years,41-60 years,0 - 200k
3359276,4,68.0,U,2,69454.75,0,6,Control,1,0-10 years,61-80 years,0 - 200k
5738142,15,34.5,M,3,67312.18,10,16,Test,1,10-20 years,21-40 years,0 - 200k
7896358,5,35.0,U,2,29808.85,4,10,Control,1,0-10 years,21-40 years,0 - 200k
5999506,6,30.5,U,2,64183.29,12,18,Control,1,0-10 years,21-40 years,0 - 200k
6181436,5,44.0,M,2,27708.23,0,6,Test,1,0-10 years,41-60 years,0 - 200k
183720,10,27.5,M,2,63868.82,12,18,Test,1,10-20 years,21-40 years,0 - 200k
9086277,7,70.0,U,2,72441.35,6,14,Control,1,0-10 years,61-80 years,0 - 200k
2003283,12,65.0,F,2,24110.75,10,16,Control,1,10-20 years,61-80 years,0 - 200k
2761917,26,70.0,M,4,244113.19,12,18,Control,1,20-30 years,61-80 years,"200,001 - 400k"
7976241,10,35.5,F,2,35455.7,0,6,Test,1,10-20 years,21-40 years,0 - 200k
7739677,7,25.0,U,2,60986.86,6,12,Test,1,0-10 years,21-40 years,0 - 200k
3469548,7,27.0,M,3,40721.53999999999,12,18,Control,1,0-10 years,21-40 years,0 - 200k
9386056,7,19.5,U,2,66793.45999999999,0,6,Test,1,0-10 years,0-20 years,0 - 200k
5452512,6,45.0,U,2,33704.29,10,16,Control,1,0-10 years,41-60 years,0 - 200k
2085392,4,33.0,U,2,26466.289999999997,0,6,Control,1,0-10 years,21-40 years,0 - 200k
9512448,4,29.5,F,4,57125.47,2,8,Control,1,0-10 years,21-40 years,0 - 200k
1115553,10,37.5,F,2,57564.45,6,12,Test,1,10-20 years,21-40 years,0 - 200k
2980183,5,26.0,M,3,55718.33,12,18,Control,1,0-10 years,21-40 years,0 - 200k
8626874,12,67.0,F,2,76905.53,0,8,Test,1,10-20 years,61-80 years,0 - 200k
4142199,7,67.5,U,3,278541.3,12,18,Test,1,0-10 years,61-80 years,"200,001 - 400k"
5562109,6,63.5,U,2,346089.76,2,12,Test,1,0-10 years,61-80 years,"200,001 - 400k"
7031997,10,63.5,F,2,34874.259999999995,4,10,Test,1,10-20 years,61-80 years,0 - 200k
1087333,14,53.0,F,4,666536.37,12,18,Test,1,10-20 years,41-60 years,"600,001 - 800k"
7991851,8,56.0,M,2,151785.72,4,10,Control,1,0-10 years,41-60 years,0 - 200k
2607843,10,33.0,M,2,27762.289999999997,2,8,Test,1,10-20 years,21-40 years,0 - 200k
5741629,7,56.0,U,2,176040.87,8,14,Test,1,0-10 years,41-60 years,0 - 200k
7536028,6,52.5,F,2,28801.35,4,10,Control,1,0-10 years,41-60 years,0 - 200k
9739339,11,43.5,M,3,193368.46,6,12,Control,1,10-20 years,41-60 years,0 - 200k
3168385,10,65.0,F,2,43415.34,10,18,Control,1,10-20 years,61-80 years,0 - 200k
5401188,19,77.0,F,2,53321.649999999994,8,14,Test,1,10-20 years,61-80 years,0 - 200k
3243026,14,60.0,F,2,59795.32,2,8,Test,1,10-20 years,61-80 years,0 - 200k
9406052,7,46.5,U,2,41099.59,2,8,Control,1,0-10 years,41-60 years,0 - 200k
6895467,13,32.0,M,2,27490.08,12,18,Test,1,10-20 years,21-40 years,0 - 200k
2560718,13,49.0,F,2,54378.56,2,8,Control,1,10-20 years,41-60 years,0 - 200k
6504585,15,34.0,M,2,26360.76,4,10,Control,1,10-20 years,21-40 years,0 - 200k
1401317,15,38.5,U,2,347802.77999999997,10,16,Test,1,10-20 years,21-40 years,"200,001 - 400k"
6926751,8,28.0,U,2,37902.08,8,14,Test,1,0-10 years,21-40 years,0 - 200k
5805335,5,22.5,U,2,27483.98,2,8,Test,1,0-10 years,21-40 years,0 - 200k
5200954,23,62.0,M,3,166168.75,12,18,Control,1,20-30 years,61-80 years,0 - 200k
5096171,18,74.0,U,2,57222.18,4,10,Control,1,10-20 years,61-80 years,0 - 200k
9206356,7,34.0,U,2,43805.25,10,16,Test,1,0-10 years,21-40 years,0 - 200k
6423163,7,29.0,U,2,31813.96,6,12,Control,1,0-10 years,21-40 years,0 - 200k
7308563,14,32.5,M,5,343268.12,2,8,Test,1,10-20 years,21-40 years,"200,001 - 400k"
7108597,4,54.5,M,2,293751.75,12,18,Test,1,0-10 years,41-60 years,"200,001 - 400k"
6786810,29,32.0,M,2,28482.109999999997,8,14,Test,1,20-30 years,21-40 years,0 - 200k
1008297,5,26.5,U,2,31534.05,2,8,Test,1,0-10 years,21-40 years,0 - 200k
5299753,9,31.0,F,2,70457.78,4,10,Control,1,0-10 years,21-40 years,0 - 200k
9551191,12,48.5,F,3,79060.79999999999,12,18,Test,1,10-20 years,41-60 years,0 - 200k
2273399,26,58.0,M,2,34868.36,6,12,Control,1,20-30 years,41-60 years,0 - 200k
6495358,9,38.5,U,2,110859.63,2,8,Test,1,0-10 years,21-40 years,0 - 200k
6125000,15,38.5,F,2,44217.03999999999,6,12,Test,1,10-20 years,21-40 years,0 - 200k
7221973,16,54.0,U,2,371918.94,4,10,Control,1,10-20 years,41-60 years,"200,001 - 400k"
5914359,16,41.0,F,2,66144.88,4,10,Test,1,10-20 years,41-60 years,0 - 200k
3046021,12,52.5,M,4,542248.0700000001,2,8,Control,1,10-20 years,41-60 years,"400,001 - 600k"
1842611,5,23.0,U,2,27405.78,4,10,Test,1,0-10 years,21-40 years,0 - 200k
1169522,15,53.5,F,2,97744.8,6,12,Test,1,10-20 years,41-60 years,0 - 200k
591018,11,64.5,F,2,30288.199999999997,2,8,Test,1,10-20 years,61-80 years,0 - 200k
7114749,5,18.5,U,3,33422.82,12,18,Test,1,0-10 years,0-20 years,0 - 200k
9064536,7,71.0,U,2,104878.08,0,6,Test,1,0-10 years,61-80 years,0 - 200k
1264037,5,25.5,F,2,36089.38,10,16,Test,1,0-10 years,21-40 years,0 - 200k
7359292,17,75.0,M,2,84643.62,8,14,Test,1,10-20 years,61-80 years,0 - 200k
6955685,4,55.0,U,2,68735.17,0,6,Test,1,0-10 years,41-60 years,0 - 200k
5382870,11,27.0,F,2,45361.72,6,12,Test,1,10-20 years,21-40 years,0 - 200k
2661111,4,25.0,U,2,56362.6,10,16,Control,1,0-10 years,21-40 years,0 - 200k
5466774,5,33.5,U,2,70090.76,12,18,Control,1,0-10 years,21-40 years,0 - 200k
9367060,11,57.5,F,2,33533.99,2,8,Test,1,10-20 years,41-60 years,0 - 200k
2309007,11,42.0,M,2,380215.6,4,12,Control,1,10-20 years,41-60 years,"200,001 - 400k"
6840926,7,66.5,M,2,75348.69,4,12,Test,1,0-10 years,61-80 years,0 - 200k
6473365,16,61.5,M,2,27418.64,4,10,Control,1,10-20 years,61-80 years,0 - 200k
443921,5,49.0,M,2,73511.5,12,18,Test,1,0-10 years,41-60 years,0 - 200k
6683397,10,71.5,M,2,752748.5,12,18,Test,1,10-20 years,61-80 years,"600,001 - 800k"
9966704,5,18.5,U,2,25766.589999999997,6,12,Test,1,0-10 years,0-20 years,0 - 200k
698029,5,31.0,U,3,57355.96,12,18,Test,1,0-10 years,21-40 years,0 - 200k
1002662,15,66.0,M,2,26652.23,2,8,Control,1,10-20 years,61-80 years,0 - 200k
3754595,6,23.5,U,2,27700.379999999997,12,18,Test,1,0-10 years,21-40 years,0 - 200k
4137311,5,45.5,M,2,46569.61,2,8,Control,1,0-10 years,41-60 years,0 - 200k
1199169,16,44.5,F,2,192307.29,8,14,Test,1,10-20 years,41-60 years,0 - 200k
9275573,6,48.5,U,2,32198.08,0,6,Test,1,0-10 years,41-60 years,0 - 200k
1809691,8,58.0,U,2,50740.17,8,14,Test,1,0-10 years,41-60 years,0 - 200k
3756516,14,33.0,M,2,96241.58,8,14,Test,1,10-20 years,21-40 years,0 - 200k
6413533,6,67.0,M,2,442256.94,12,18,Test,1,0-10 years,61-80 years,"400,001 - 600k"
3979991,12,43.0,F,2,50142.84,0,8,Control,1,10-20 years,41-60 years,0 - 200k
3811753,15,37.0,M,2,95550.1,10,16,Test,1,10-20 years,21-40 years,0 - 200k
1162535,24,61.5,M,2,78270.98999999999,4,10,Control,1,20-30 years,61-80 years,0 - 200k
5848027,24,41.0,M,2,57264.74,12,18,Control,1,20-30 years,41-60 years,0 - 200k
5261628,24,56.0,M,2,96571.81,8,14,Test,1,20-30 years,41-60 years,0 - 200k
4035305,23,70.5,F,2,240686.73,12,18,Control,1,20-30 years,61-80 years,"200,001 - 400k"
3073360,21,39.5,M,2,33666.59,8,14,Control,1,20-30 years,21-40 years,0 - 200k
8066807,21,51.0,M,3,292613.99,12,18,Test,1,20-30 years,41-60 years,"200,001 - 400k"
5566976,23,55.5,M,4,194859.69,2,8,Test,1,20-30 years,41-60 years,0 - 200k
1892750,20,49.5,M,2,40269.71,8,14,Test,1,20-30 years,41-60 years,0 - 200k
177765,10,30.5,M,3,144253.99,2,8,Test,1,10-20 years,21-40 years,0 - 200k
5516477,4,41.0,M,2,27114.78,10,16,Test,1,0-10 years,41-60 years,0 - 200k
7547652,13,29.5,M,2,87047.26999999999,8,14,Test,1,10-20 years,21-40 years,0 - 200k
5477839,27,24.0,U,2,29398.82,2,8,Control,1,20-30 years,21-40 years,0 - 200k
5826916,16,62.0,F,2,50209.96,6,12,Test,1,10-20 years,61-80 years,0 - 200k
1582129,8,61.0,M,2,34999.259999999995,4,10,Test,1,0-10 years,61-80 years,0 - 200k
30462,15,66.0,M,2,235960.05,6,12,Test,1,10-20 years,61-80 years,"200,001 - 400k"
2199896,8,36.0,U,2,73153.92,0,6,Control,1,0-10 years,21-40 years,0 - 200k
790472,6,37.5,U,2,52089.149999999994,8,14,Test,1,0-10 years,21-40 years,0 - 200k
8531480,6,34.5,U,2,156780.81,8,14,Control,1,0-10 years,21-40 years,0 - 200k
8175549,9,31.0,M,2,56258.07,12,18,Control,1,0-10 years,21-40 years,0 - 200k
3640937,17,41.0,F,2,62832.99,0,6,Control,1,10-20 years,41-60 years,0 - 200k
6599771,14,57.5,F,2,28263.07,2,8,Control,1,10-20 years,41-60 years,0 - 200k
2772447,9,39.5,M,3,31086.76,6,12,Control,1,0-10 years,21-40 years,0 - 200k
8105492,4,57.0,U,2,137054.65,4,10,Test,1,0-10 years,41-60 years,0 - 200k
1547428,15,48.0,M,2,281852.92,2,8,Test,1,10-20 years,41-60 years,"200,001 - 400k"
4646647,12,51.5,M,2,96246.79,10,16,Control,1,10-20 years,41-60 years,0 - 200k
9349855,10,75.5,M,2,198597.35,12,18,Test,1,10-20 years,61-80 years,0 - 200k
5135096,15,40.5,M,2,29750.48,10,16,Test,1,10-20 years,41-60 years,0 - 200k
9306875,14,47.5,F,2,69995.18,6,12,Test,1,10-20 years,41-60 years,0 - 200k
8204995,8,31.0,U,2,67751.95999999999,2,8,Control,1,0-10 years,21-40 years,0 - 200k
4660576,7,62.5,U,2,370386.01,12,18,Control,1,0-10 years,61-80 years,"200,001 - 400k"
1511115,15,35.5,F,2,37188.58,0,6,Test,1,10-20 years,21-40 years,0 - 200k
8765233,14,32.0,F,2,32685.97,2,8,Control,1,10-20 years,21-40 years,0 - 200k
368713,15,18.0,F,2,42218.09,2,8,Control,1,10-20 years,0-20 years,0 - 200k
1046182,27,45.0,M,3,2645921.89,2,8,Test,1,20-30 years,41-60 years,"800,001+"
1920285,13,34.5,F,2,99470.07,0,6,Control,1,10-20 years,21-40 years,0 - 200k
2710916,6,80.0,U,2,448286.9,4,10,Control,1,0-10 years,80+ years,"400,001 - 600k"
4778828,4,29.5,U,2,58477.86,12,18,Test,1,0-10 years,21-40 years,0 - 200k
9715239,5,34.5,U,3,65065.86,12,18,Control,1,0-10 years,21-40 years,0 - 200k
4532572,5,23.5,U,2,36715.36,10,16,Test,1,0-10 years,21-40 years,0 - 200k
3749302,8,40.0,F,2,46797.38,12,18,Control,1,0-10 years,41-60 years,0 - 200k
8167168,7,55.0,U,2,79034.37,4,10,Control,1,0-10 years,41-60 years,0 - 200k
720985,11,33.5,M,2,50181.61,12,18,Test,1,10-20 years,21-40 years,0 - 200k
3845048,26,66.0,F,2,30342.78,4,10,Test,1,20-30 years,61-80 years,0 - 200k
1613482,12,72.0,M,2,245733.21,10,16,Test,1,10-20 years,61-80 years,"200,001 - 400k"
6621265,10,65.5,F,2,33902.53,6,12,Control,1,10-20 years,61-80 years,0 - 200k
5795485,15,55.5,M,2,28773.289999999997,0,6,Control,1,10-20 years,41-60 years,0 - 200k
2954100,7,52.0,U,2,56158.24,8,14,Test,1,0-10 years,41-60 years,0 - 200k
1260511,6,59.5,U,2,65447.13,2,8,Test,1,0-10 years,41-60 years,0 - 200k
2269063,4,27.5,U,2,46434.67999999999,8,14,Control,1,0-10 years,21-40 years,0 - 200k
1145419,10,58.0,M,2,186178.15999999997,8,14,Control,1,10-20 years,41-60 years,0 - 200k
5049612,4,48.5,U,3,116860.62,10,16,Control,1,0-10 years,41-60 years,0 - 200k
8706027,13,39.0,M,2,105827.3,0,6,Control,1,10-20 years,21-40 years,0 - 200k
6475538,21,68.0,F,2,95649.04,0,6,Test,1,20-30 years,61-80 years,0 - 200k
8300317,20,59.0,F,2,146907.62,4,10,Control,1,20-30 years,41-60 years,0 - 200k
6306006,10,52.5,M,2,83708.65,6,12,Control,1,10-20 years,41-60 years,0 - 200k
9984341,6,26.0,U,2,25257.66,0,6,Test,1,0-10 years,21-40 years,0 - 200k
8440069,5,50.5,U,2,40473.88,0,6,Test,1,0-10 years,41-60 years,0 - 200k
2469240,14,59.5,M,2,25030.33,0,6,Control,1,10-20 years,41-60 years,0 - 200k
4396444,16,48.5,M,3,60093.49,12,18,Control,1,10-20 years,41-60 years,0 - 200k
8531945,27,71.5,M,2,61061.64,12,18,Test,1,20-30 years,61-80 years,0 - 200k
7010100,11,34.5,M,2,151978.72,12,18,Test,1,10-20 years,21-40 years,0 - 200k
5841697,12,30.5,M,3,125471.31,10,16,Control,1,10-20 years,21-40 years,0 - 200k
9090172,4,56.5,U,2,39937.09,8,14,Control,1,0-10 years,41-60 years,0 - 200k
1264481,7,53.5,U,2,552990.86,12,18,Test,1,0-10 years,41-60 years,"400,001 - 600k"
1901190,9,40.0,F,2,109048.98,10,16,Test,1,0-10 years,41-60 years,0 - 200k
9505917,12,40.0,M,2,42283.649999999994,12,18,Control,1,10-20 years,41-60 years,0 - 200k
2858015,16,37.0,F,2,26801.39,8,14,Test,1,10-20 years,21-40 years,0 - 200k
6110816,6,34.5,M,2,329902.63999999996,6,12,Test,1,0-10 years,21-40 years,"200,001 - 400k"
6949017,8,41.0,M,2,36143.71,4,10,Control,1,0-10 years,41-60 years,0 - 200k
792564,18,54.0,F,2,42887.53999999999,0,6,Test,1,10-20 years,41-60 years,0 - 200k
9325289,4,53.5,U,2,61489.59,6,12,Test,1,0-10 years,41-60 years,0 - 200k
842266,14,59.0,F,2,143082.72999999998,12,18,Control,1,10-20 years,41-60 years,0 - 200k
7040050,14,39.0,M,2,139267.22999999998,12,18,Test,1,10-20 years,21-40 years,0 - 200k
1386336,9,52.5,F,2,36878.3,4,10,Control,1,0-10 years,41-60 years,0 - 200k
8190050,9,63.0,F,2,386282.47,6,12,Control,1,0-10 years,61-80 years,"200,001 - 400k"
8247054,4,31.0,U,2,48826.39,12,18,Control,1,0-10 years,21-40 years,0 - 200k
5973078,28,72.5,M,2,609279.65,12,18,Test,1,20-30 years,61-80 years,"600,001 - 800k"
6734507,8,57.5,M,2,442724.24,12,18,Control,1,0-10 years,41-60 years,"400,001 - 600k"
4312954,3,24.0,U,2,30776.94,4,10,Test,1,0-10 years,21-40 years,0 - 200k
101220,6,72.0,U,2,96098.96,4,10,Test,1,0-10 years,61-80 years,0 - 200k
4527524,13,50.0,F,2,242885.94,4,10,Control,1,10-20 years,41-60 years,"200,001 - 400k"
2438878,6,26.0,U,2,25253.71,2,8,Control,1,0-10 years,21-40 years,0 - 200k
4264988,16,64.0,F,2,188108.71999999997,4,10,Test,1,10-20 years,61-80 years,0 - 200k
